Protein Description,Probability Score,PSMs,Unique Peptides,"TMT-130 Intensity 0 min","TMT-126 Intensity 30 min","TMT-127 Intensity 60 min","TMT-128 Intensity 90 min","TMT-129 Intensity 120 min","TMT-131 Intensity 240 min",Quantified PSMs,Quantified Unique Peptides
"YNR006W VPS27 SGDID:S000005289, Chr XIV from 636988-638856, Verified ORF, ""Endosomal protein that forms a complex with Hse1p; required for recycling Golgi proteins, forming lumenal membranes and sorting ubiquitinated proteins destined for degradation; has Ubiquitin Interaction Motifs which bind ubiquitin (Ubi4p)""",1.81E-18,2,2,,,,,,,0,0
"YBR017C KAP104 SGDID:S000000221, Chr II from 273703-270947, reverse complement, Verified ORF, ""Transportin or cytosolic karyopherin beta 2; functions in the rg-nuclear localization signal-mediated nuclear import/reimport of mRNA-binding proteins Nab2p and Hrp1p; regulates asymmetric protein synthesis in daughter cells during mitosis""",1.90E-18,2,2,,,,,,,0,0
"YBR085C-A YBR085C-A SGDID:S000007522, Chr II from 419158-418901, reverse complement, Uncharacterized ORF, ""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and to the nucleus""",2.10E-18,2,2,,,,,,,0,0
"YKL010C UFD4 SGDID:S000001493, Chr XI from 425518-421067, reverse complement, Verified ORF, ""Ubiquitin-protein ligase (E3) that interacts with Rpt4p and Rpt6p, two subunits of the 19S particle of the 26S proteasome; cytoplasmic E3 involved in the degradation of ubiquitin fusion proteins""",2.20E-18,3,2,1291666.981,1737897.399,1611612.083,1588933.541,1654701.257,1855792.827,1,1
"YBR205W KTR3 SGDID:S000000409, Chr II from 633617-634831, Verified ORF, ""Putative alpha-1,2-mannosyltransferase involved in O- and N-linked protein glycosylation; member of the KRE2/MNT1 mannosyltransferase family""",2.29E-18,3,2,,,,,,,0,0
"YNR033W ABZ1 SGDID:S000005316, Chr XIV from 687637-690000, Verified ORF, ""Para-aminobenzoate (PABA) synthase, has similarity to Escherichia coli PABA synthase components PabA and PabB""",2.73E-18,3,2,,,,,,,0,0
"YDR515W SLF1 SGDID:S000002923, Chr IV from 1473422-1474765, Verified ORF, ""RNA binding protein that associates with polysomes; proposed to be involved in regulating mRNA translation; involved in the copper-dependent mineralization of copper sulfide complexes on cell surface in cells cultured in copper salts""",2.75E-18,2,2,,,,,,,0,0
"YMR203W TOM40 SGDID:S000004816, Chr XIII from 668491-669654, Verified ORF, ""Component of the TOM (translocase of outer membrane) complex responsible for recognition and initial import steps for all mitochondrially directed proteins; constitutes the core element of the protein conducting pore""",3.21E-18,4,1,,,,,,,0,0
"YPL058C PDR12 SGDID:S000005979, Chr XVI from 450374-445839, reverse complement, Verified ORF, ""Plasma membrane ATP-binding cassette (ABC) transporter, weak-acid-inducible multidrug transporter required for weak organic acid resistance; induced by sorbate and benzoate and regulated by War1p; mutants exhibit sorbate hypersensitivity""",3.38E-18,1,1,,,,,,,0,0
"YNL278W CAF120 SGDID:S000005222, Chr XIV from 113271-116453, Verified ORF, ""Part of the evolutionarily-conserved CCR4-NOT transcriptional regulatory complex involved in controlling mRNA initiation, elongation, and degradation""",3.94E-18,2,2,531231.9483,868265.5203,797206.0984,672118.8322,725930.2369,753179.8497,1,1
"YJL165C HAL5 SGDID:S000003701, Chr X from 109455-106888, reverse complement, Verified ORF, ""Putative protein kinase; overexpression increases sodium and lithium tolerance, whereas gene disruption increases cation and low pH sensitivity and impairs potassium uptake, suggesting a role in regulation of Trk1p and/or Trk2p transporters""",4.78E-18,1,1,,,,,,,0,0
"YHR005C-A TIM10 SGDID:S000003530, Chr VIII from 115896-115615, reverse complement, Verified ORF, ""Essential protein of the mitochondrial intermembrane space, forms a complex with Tim9p (TIM10 complex) that mediates insertion of hydrophobic proteins at the inner membrane, has homology to Mrs5p, which is also involved in this process""",5.08E-18,1,1,,,,,,,0,0
"YIL130W ASG1 SGDID:S000001392, Chr IX from 102782-105676, Verified ORF, ""Zinc cluster protein proposed to function as a transcriptional regulator involved in the stress response; null mutants have a respiratory deficiency, calcofluor white sensitivity and slightly increased cycloheximide resistance""",5.38E-18,3,1,822532.1498,827382.6981,816946.3057,716361.2836,810183.3439,791798.2169,2,1
"YIL083C CAB2 SGDID:S000001345, Chr IX from 204650-203553, reverse complement, Verified ORF, ""Probable phosphopantothenoylcysteine synthetase (PPCS), which catalyzes the second step of coenzyme A biosynthesis from pantothenate; null mutant lethality is complemented by E. coli coaBC (encoding a bifunctional enzyme with PPCS activity)""",5.51E-18,2,1,,,,,,,0,0
"YMR110C HFD1 SGDID:S000004716, Chr XIII from 491991-490393, reverse complement, Verified ORF, ""Putative fatty aldehyde dehydrogenase, located in the mitochondrial outer membrane and also in lipid particles; has similarity to human fatty aldehyde dehydrogenase (FALDH) which is implicated in Sjogren-Larsson syndrome""",6.17E-18,2,2,847297.632,1074544.112,1162567.815,1199026.532,1153904.541,1118128.951,1,1
"YLR199C PBA1 SGDID:S000004189, Chr XII from 548771-548766,548679-547855, reverse complement, Verified ORF, ""Protein involved in 20S proteasome assembly; forms a heterodimer with Add66p that binds to proteasome precursors; similar to human PAC1 constituent of the PAC1-PAC2 complex involved in proteasome assembly""",6.23E-18,2,2,1903552.198,2632800.58,2663422.943,2530009.023,2476659.152,2800597.968,1,1
"YIL145C PAN6 SGDID:S000001407, Chr IX from 77283-76354, reverse complement, Verified ORF, ""Pantothenate synthase, also known as pantoate-beta-alanine ligase, required for pantothenic acid biosynthesis, deletion causes pantothenic acid auxotrophy, homologous to E. coli panC""",6.29E-18,5,1,-3437.460472,-107.1113911,-1435.492174,105118.0959,51378.95219,96.55904828,1,1
"YJL177W RPL17B SGDID:S000003713, Chr X from 90784-91092,91410-91655, Verified ORF, ""Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl17Ap and has similarity to E. coli L22 and rat L17 ribosomal proteins""",7.47E-18,319,9,2650217.445,2412314.922,2467975.868,2153978.525,2132711.786,2232015.968,1,1
"YKR065C PAM17 SGDID:S000001773, Chr XI from 565534-564941, reverse complement, Verified ORF, ""Presequence translocase-associated motor subunit, required for stable complex formation between cochaperones Pam16p and Pam18p, promotes association of Pam16p-Pam18p with the presequence translocase""",9.62E-18,1,1,,,,,,,0,0
"YGR007W MUQ1 SGDID:S000003239, Chr VII from 506973-507944, Verified ORF, ""Choline phosphate cytidylyltransferase, catalyzes the second step of phosphatidylethanolamine biosynthesis; involved in the maintenance of plasma membrane; similar to mammalian CTP: phosphocholine cytidylyl-transferases""",1.15E-17,2,1,,,,,,,0,0
"YKR006C MRPL13 SGDID:S000001714, Chr XI from 450860-450066, reverse complement, Verified ORF, ""Mitochondrial ribosomal protein of the large subunit, not essential for mitochondrial translation""",1.23E-17,3,2,,,,,,,0,0
"YMR028W TAP42 SGDID:S000004630, Chr XIII from 327481-328581, Verified ORF, ""Essential protein involved in the TOR signaling pathway; physically associates with the protein phosphatase 2A and the SIT4 protein phosphatase catalytic subunits""",1.28E-17,2,2,,,,,,,0,0
"YOR215C AIM41 SGDID:S000005741, Chr XV from 747283-746726, reverse complement, Verified ORF, ""Putative protein of unknown function; the authentic protein is detected in highly purified mitochondria in high-throughput studies; null mutant displays reduced frequency of mitochondrial genome loss""",1.46E-17,2,1,,,,,,,0,0
"YPR133W-A TOM5 SGDID:S000006433, Chr XVI from 797553-797705, Verified ORF, ""Component of the TOM (translocase of outer membrane) complex responsible for recognition and initial import of all mitochondrially directed proteins; involved in transfer of precursors from the Tom70p and Tom20p receptors to the Tom40p pore""",1.59E-17,3,1,1867548.567,1652538.751,1644780.802,1835486.671,2152539.146,1924919.627,3,1
"YJL179W PFD1 SGDID:S000003715, Chr X from 88785-89114, Verified ORF, ""Subunit of heterohexameric prefoldin, which binds cytosolic chaperonin and transfers target proteins to it; involved in the biogenesis of actin and of alpha- and gamma-tubulin""",1.66E-17,2,2,,,,,,,0,0
"YJL173C RFA3 SGDID:S000003709, Chr X from 96527-96159, reverse complement, Verified ORF, ""Subunit of heterotrimeric Replication Protein A (RPA), which is a highly conserved single-stranded DNA binding protein involved in DNA replication, repair, and recombination""",1.69E-17,3,1,1364006.565,1571130.476,1530261.398,1686187.092,1653855.692,1543504.911,3,1
"YCR057C PWP2 SGDID:S000000653, Chr III from 223224-220453, reverse complement, Verified ORF, ""Conserved 90S pre-ribosomal component essential for proper endonucleolytic cleavage of the 35 S rRNA precursor at A0, A1, and A2 sites; contains eight WD-repeats; PWP2 deletion leads to defects in cell cycle and bud morphogenesis""",1.78E-17,4,2,,,,,,,0,0
"YGR243W FMP43 SGDID:S000003475, Chr VII from 977341-977781, Uncharacterized ORF, ""Putative protein of unknown function; expression regulated by osmotic and alkaline stresses; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",1.79E-17,3,1,1917381.267,2105250.976,1926693.437,1906600.904,2013383.076,1891030.986,2,1
"YJL053W PEP8 SGDID:S000003589, Chr X from 335892-337031, Verified ORF, ""Vacuolar protein sorting protein that forms part of the multimeric membrane-associated retromer complex along with Vps35p, Vps29p, Vps17p, and Vps5p; essential for endosome-to-Golgi retrograde protein transport""",2.10E-17,4,2,464476.24,495180.373,571470.8833,538345.5172,567254.9166,476234.3312,2,1
"YLR002C NOC3 SGDID:S000003992, Chr XII from 156333-154342, reverse complement, Verified ORF, ""Protein that forms a nuclear complex with Noc2p that binds to 66S ribosomal precursors to mediate their intranuclear transport; also binds to chromatin to promote the association of DNA replication factors and replication initiation""",2.11E-17,3,1,,,,,,,0,0
"YDR169C STB3 SGDID:S000002576, Chr IV from 793887-792346, reverse complement, Verified ORF, ""Ribosomal RNA processing element (RRPE)-binding protein involved in the induction of non-ribosomal protein growth genes by glucose; binds Sin3p in a two-hybrid assay""",2.19E-17,3,2,,,,,,,0,0
"YPL178W CBC2 SGDID:S000006099, Chr XVI from 212157-212783, Verified ORF, ""Small subunit of the heterodimeric cap binding complex that also contains Sto1p, component of the spliceosomal commitment complex; interacts with Npl3p, possibly to package mRNA for export from the nucleus; contains an RNA-binding motif""",2.19E-17,3,2,771021.3955,832654.4483,904201.5668,845563.8475,936957.1122,849085.4999,1,1
"YDL161W ENT1 SGDID:S000002320, Chr IV from 167715-169079, Verified ORF, ""Epsin-like protein involved in endocytosis and actin patch assembly and functionally redundant with Ent2p; binds clathrin via a clathrin-binding domain motif at C-terminus""",2.38E-17,2,2,,,,,,,0,0
"YDR363W-A SEM1 SGDID:S000007235, Chr IV from 1202121-1202390, Verified ORF, ""Component of the lid subcomplex of the regulatory subunit of the 26S proteasome; involved in mRNA export mediated by the TREX-2 complex (Sac3p-Thp1p); ortholog of human DSS1""",2.51E-17,4,1,300154.3701,285436.869,312501.0675,453578.5253,390646.3237,354712.3724,3,1
"YGR281W YOR1 SGDID:S000003513, Chr VII from 1052831-1057264, Verified ORF, ""Plasma membrane ATP-binding cassette (ABC) transporter, multidrug transporter mediates export of many different organic anions including oligomycin; similar to human cystic fibrosis transmembrane receptor (CFTR)""",2.54E-17,2,2,839970.2353,930902.9722,931811.5769,862107.2151,716787.4162,967096.0714,1,1
"YBR281C DUG2 SGDID:S000000485, Chr II from 767602-764966, reverse complement, Verified ORF, ""Probable di- and tri-peptidase; forms a complex with Dug1p and Dug3p to degrade glutathione (GSH) and other peptides containing a gamma-glu-X bond in an alternative pathway to GSH degradation by gamma-glutamyl transpeptidase (Ecm38p)""",2.75E-17,3,1,,,,,,,0,0
"YEL024W RIP1 SGDID:S000000750, Chr V from 107260-107907, Verified ORF, ""Ubiquinol-cytochrome-c reductase, a Rieske iron-sulfur protein of the mitochondrial cytochrome bc1 complex; transfers electrons from ubiquinol to cytochrome c1 during respiration""",2.80E-17,2,2,,,,,,,0,0
"YDR228C PCF11 SGDID:S000002636, Chr IV from 923803-921923, reverse complement, Verified ORF, ""mRNA 3' end processing factor, essential component of cleavage and polyadenylation factor IA (CF IA), involved in pre-mRNA 3' end processing and in transcription termination; binds C-terminal domain of largest subunit of RNA pol II (Rpo21p)""",3.00E-17,1,1,187784.5079,166192.3336,160195.1691,211008.125,145955.786,178424.6843,1,1
"YHR070W TRM5 SGDID:S000001112, Chr VIII from 234883-236382, Verified ORF, ""tRNA(m(1)G37)methyltransferase, methylates a tRNA base adjacent to the anticodon that has a role in prevention of frameshifting; highly conserved across Archaea, Bacteria, and Eukarya""",3.63E-17,1,1,,,,,,,0,0
"YKR092C SRP40 SGDID:S000001800, Chr XI from 613527-612307, reverse complement, Verified ORF, ""Nucleolar, serine-rich protein with a role in preribosome assembly or transport; may function as a chaperone of small nucleolar ribonucleoprotein particles (snoRNPs); immunologically and structurally to rat Nopp140""",3.67E-17,5,1,16443574.23,16575797.57,16802042.37,18709266.26,18408524.03,19362333.04,5,1
"YGL066W SGF73 SGDID:S000003034, Chr VII from 377612-379585, Verified ORF, ""Subunit of SAGA histone acetyltransferase complex; involved in formation of the preinitiation complex assembly at promoters; null mutant displays defects in premeiotic DNA synthesis""",3.90E-17,1,1,132525.6328,119699.2724,126296.1355,139491.9315,149503.9356,102047.5069,1,1
"YLR215C CDC123 SGDID:S000004205, Chr XII from 571860-570778, reverse complement, Verified ORF, ""Protein involved in nutritional control of the cell cycle; regulates abundance of the translation initiation factor eIF2; ortholog of human D123 protein""",4.06E-17,4,2,,,,,,,0,0
"YER148W SPT15 SGDID:S000000950, Chr V from 465298-466020, Verified ORF, ""TATA-binding protein, general transcription factor that interacts with other factors to form the preinitiation complex at promoters, essential for viability""",4.11E-17,3,1,,,,,,,0,0
"YKL190W CNB1 SGDID:S000001673, Chr XI from 82952-83003,83080-83555, Verified ORF, ""Calcineurin B; the regulatory subunit of calcineurin, a Ca++/calmodulin-regulated type 2B protein phosphatase which regulates Crz1p (a stress-response transcription factor), the other calcineurin subunit is encoded by CNA1 and/or CMP1""",4.36E-17,3,1,1202398.923,1246024.05,1158221.114,1287375.394,1471632.71,1273649.072,3,1
"YPR024W YME1 SGDID:S000006228, Chr XVI from 610478-612721, Verified ORF, ""Catalytic subunit of the mitochondrial inner membrane i-AAA protease complex, which is responsible for degradation of unfolded or misfolded mitochondrial gene products; mutation causes an elevated rate of mitochondrial turnover""",5.23E-17,2,2,653307.1366,876842.7049,872818.9801,755102.2821,798548.66,836543.448,1,1
"YGR032W GSC2 SGDID:S000003264, Chr VII from 548268-553955, Verified ORF, ""Catalytic subunit of 1,3-beta-glucan synthase, involved in formation of the inner layer of the spore wall; activity positively regulated by Rho1p and negatively by Smk1p; has similarity to an alternate catalytic subunit, Fks1p (Gsc1p)""",5.63E-17,28,10,,,,,,,0,0
"YPL110C GDE1 SGDID:S000006031, Chr XVI from 344738-341067, reverse complement, Verified ORF, ""Glycerophosphocholine (GroPCho) phosphodiesterase; hydrolyzes GroPCho to choline and glycerolphosphate, for use as a phosphate source and as a precursor for phosphocholine synthesis; may interact with ribosomes""",6.11E-17,1,1,,,,,,,0,0
"YER029C SMB1 SGDID:S000000831, Chr V from 213176-212586, reverse complement, Verified ORF, ""Core Sm protein Sm B; part of heteroheptameric complex (with Smd1p, Smd2p, Smd3p, Sme1p, Smx3p, and Smx2p) that is part of the spliceosomal U1, U2, U4, and U5 snRNPs; homolog of human Sm B and Sm B'""",6.59E-17,2,1,673193.3291,633513.7692,786889.7294,616177.8173,669165.8856,813343.1663,1,1
"YDR201W SPC19 SGDID:S000002609, Chr IV from 856315-856812, Verified ORF, ""Essential subunit of the Dam1 complex (aka DASH complex), couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; also localized to nuclear side of spindle pole body""",6.93E-17,2,1,713929.7007,656501.8988,634082.3946,665827.0297,611871.8765,654358.7645,2,1
"YDL202W MRPL11 SGDID:S000002361, Chr IV from 98476-99225, Verified ORF, ""Mitochondrial ribosomal protein of the large subunit""",7.12E-17,1,1,,,,,,,0,0
"YOR132W VPS17 SGDID:S000005658, Chr XV from 573176-574831, Verified ORF, ""Subunit of the membrane-associated retromer complex essential for endosome-to-Golgi retrograde protein transport; peripheral membrane protein that assembles onto the membrane with Vps5p to promote vesicle formation""",7.21E-17,1,1,123366.6198,128379.09,134230.7989,92623.99937,156137.4555,138793.9979,1,1
"YFL047W RGD2 SGDID:S000001847, Chr VI from 40421-42565, Verified ORF, ""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p""",7.32E-17,2,1,323197.1909,314706.0203,365086.5922,400174.1315,320571.5814,332530.9477,2,1
"YOL088C MPD2 SGDID:S000005448, Chr XV from 154745-153912, reverse complement, Verified ORF, ""Member of the protein disulfide isomerase (PDI) family, exhibits chaperone activity; overexpression suppresses the lethality of a pdi1 deletion but does not complement all Pdi1p functions; undergoes oxidation by Ero1p""",7.46E-17,3,2,,,,,,,0,0
"YMR208W ERG12 SGDID:S000004821, Chr XIII from 684466-685797, Verified ORF, ""Mevalonate kinase, acts in the biosynthesis of isoprenoids and sterols, including ergosterol, from mevalonate""",7.53E-17,2,1,,,,,,,0,0
"YKR085C MRPL20 SGDID:S000001793, Chr XI from 599323-598736, reverse complement, Verified ORF, ""Mitochondrial ribosomal protein of the large subunit""",7.73E-17,1,1,,,,,,,0,0
"YLL013C PUF3 SGDID:S000003936, Chr XII from 124713-122074, reverse complement, Verified ORF, ""Protein of the mitochondrial outer surface, links the Arp2/3 complex with the mitochore during anterograde mitochondrial movement; also binds to and promotes degradation of mRNAs for select nuclear-encoded mitochondrial proteins""",7.94E-17,5,2,2751329.849,2955506.787,2867217.953,2820330.667,2694104.928,2610359.221,5,2
"YJR133W XPT1 SGDID:S000003894, Chr X from 672981-673610, Verified ORF, ""Xanthine-guanine phosphoribosyl transferase, required for xanthine utilization and for optimal utilization of guanine""",9.72E-17,1,1,,,,,,,0,0
"YPL030W TRM44 SGDID:S000005951, Chr XVI from 493541-495244, Verified ORF, ""tRNA(Ser) Um(44) 2'-O-methyltransferase; involved in maintaining levels of the tRNA-Ser species tS(CGA) and tS(UGA); conserved among metazoans and fungi but there does not appear to be a homolog in plants; TRM44 is a non-essential gene""",9.88E-17,1,1,,,,,,,0,0
"YHR192W YHR192W SGDID:S000001235, Chr VIII from 486826-487662, Uncharacterized ORF, ""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and is induced in response to the DNA-damaging agent MMS""",1.12E-16,2,1,,,,,,,0,0
"YPR171W BSP1 SGDID:S000006375, Chr XVI from 883824-885554, Verified ORF, ""Adapter that links synaptojanins Inp52p and Inp53p to the cortical actin cytoskeleton""",1.21E-16,2,2,,,,,,,0,0
"YBL069W AST1 SGDID:S000000165, Chr II from 90739-92028, Verified ORF, ""Peripheral membrane protein that interacts with the plasma membrane ATPase Pma1p and has a role in its targeting to the plasma membrane, possibly by influencing its incorporation into lipid rafts""",1.27E-16,1,1,,,,,,,0,0
"YLR104W YLR104W SGDID:S000004094, Chr XII from 346586-346981, Uncharacterized ORF, ""Putative protein of unknown function; mutant is deficient in amounts of cell wall mannosylphosphate""",1.32E-16,3,1,,,,,,,0,0
"YCL029C BIK1 SGDID:S000000534, Chr III from 69921-68599, reverse complement, Verified ORF, ""Microtubule-associated protein, component of the interface between microtubules and kinetochore, involved in sister chromatid separation; essential in polyploid cells but not in haploid or diploid cells; ortholog of mammalian CLIP-170""",1.36E-16,2,2,,,,,,,0,0
"YCR083W TRX3 SGDID:S000000679, Chr III from 259575-259958, Verified ORF, ""Mitochondrial thioredoxin, highly conserved oxidoreductase required to maintain the redox homeostasis of the cell, forms the mitochondrial thioredoxin system with Trr2p, redox state is maintained by both Trr2p and Glr1p""",1.55E-16,2,1,1733355.357,1680357.949,1952211.112,1919109.313,1897707.444,1890890.774,1,1
"YDL108W KIN28 SGDID:S000002266, Chr IV from 267698-267725,267807-268699, Verified ORF, ""Serine/threonine protein kinase, subunit of the transcription factor TFIIH; involved in transcription initiation at RNA polymerase II promoters""",1.58E-16,2,1,,,,,,,0,0
"YGL169W SUA5 SGDID:S000003137, Chr VII from 186065-187345, Verified ORF, ""Single-stranded telomeric DNA-binding protein, required for normal telomere length; null mutant lacks N6-threonylcarbamoyl adenosine (t6A) modification in the anticodon loop of ANN-decoding tRNA; member of conserved YrdC/Sua5 family""",1.65E-16,1,1,,,,,,,0,0
"YHR123W EPT1 SGDID:S000001165, Chr VIII from 354818-354867,354959-356084, Verified ORF, ""sn-1,2-diacylglycerol ethanolamine- and cholinephosphotranferase; not essential for viability""",1.73E-16,3,1,,,,,,,0,0
"YML113W DAT1 SGDID:S000004581, Chr XIII from 44045-44791, Verified ORF, ""DNA binding protein that recognizes oligo(dA).oligo(dT) tracts; Arg side chain in its N-terminal pentad Gly-Arg-Lys-Pro-Gly repeat is required for DNA-binding; not essential for viability""",1.86E-16,1,1,,,,,,,0,0
"YDL222C FMP45 SGDID:S000002381, Chr IV from 61802-60873, reverse complement, Verified ORF, ""Integral membrane protein localized to mitochondria (untagged protein); required for sporulation and maintaining sphingolipid content; has sequence similarity to SUR7 and YNL194C""",1.94E-16,3,1,,,,,,,0,0
"YLR115W CFT2 SGDID:S000004105, Chr XII from 377986-380565, Verified ORF, ""Subunit of the mRNA cleavage and polyadenlylation factor (CPF); required for pre-mRNA cleavage, polyadenylation and poly(A) site recognition, 43% similarity with the mammalian CPSF-100 protein.""",2.07E-16,2,1,,,,,,,0,0
"YKL106W AAT1 SGDID:S000001589, Chr XI from 237180-238535, Verified ORF, ""Mitochondrial aspartate aminotransferase, catalyzes the conversion of oxaloacetate to aspartate in aspartate and asparagine biosynthesis""",2.08E-16,2,1,75548.08195,54197.84695,50137.09925,68989.65107,94757.37967,68038.97685,1,1
"YHR138C YHR138C SGDID:S000001180, Chr VIII from 377702-377358, reverse complement, Uncharacterized ORF, ""Putative protein of unknown function; has similarity to Pbi2p; double null mutant lacking Pbi2p and Yhr138p exhibits highly fragmented vacuoles""",2.15E-16,3,2,,,,,,,0,0
"YLR372W SUR4 SGDID:S000004364, Chr XII from 867353-868390, Verified ORF, ""Elongase, involved in fatty acid and sphingolipid biosynthesis; synthesizes very long chain 20-26-carbon fatty acids from C18-CoA primers; involved in regulation of sphingolipid biosynthesis""",2.22E-16,3,1,650927.4306,536537.2556,515306.2935,584140.7745,613570.3014,600857.9102,1,1
"YLR120C YPS1 SGDID:S000004110, Chr XII from 388221-386512, reverse complement, Verified ORF, ""Aspartic protease, attached to the plasma membrane via a glycosylphosphatidylinositol (GPI) anchor""",2.43E-16,3,1,1438183.747,1586167.271,1642283.21,1505911.119,1605320.622,1610830.06,2,1
"YOR181W LAS17 SGDID:S000005707, Chr XV from 675940-677841, Verified ORF, ""Actin assembly factor, activates the Arp2/3 protein complex that nucleates branched actin filaments; localizes with the Arp2/3 complex to actin patches; homolog of the human Wiskott-Aldrich syndrome protein (WASP)""",2.50E-16,2,1,,,,,,,0,0
"YDL082W RPL13A SGDID:S000002240, Chr IV from 308424-308427,308793-309388, Verified ORF, ""Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl13Bp; not essential for viability; has similarity to rat L13 ribosomal protein""",2.57E-16,231,15,264429.7581,170127.3133,88086.88769,143612.8295,-17215.48155,-16493.38744,4,1
"YMR291W YMR291W SGDID:S000004905, Chr XIII from 852629-854389, Uncharacterized ORF, ""Putative kinase of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; YMR291W is not an essential gene""",2.67E-16,2,1,,,,,,,0,0
"YDL178W DLD2 SGDID:S000002337, Chr IV from 139523-141115, Verified ORF, ""D-lactate dehydrogenase, located in the mitochondrial matrix""",2.71E-16,4,2,391475.671,359338.0736,359195.6941,375190.4303,373271.0171,411679.09,1,1
"YBR198C TAF5 SGDID:S000000402, Chr II from 618518-616122, reverse complement, Verified ORF, ""Subunit (90 kDa) of TFIID and SAGA complexes, involved in RNA polymerase II transcription initiation and in chromatin modification""",2.92E-16,2,1,,,,,,,0,0
"YHR111W UBA4 SGDID:S000001153, Chr VIII from 333075-334397, Verified ORF, ""Protein that activates Urm1p before its conjugation to proteins (urmylation); one target is the thioredoxin peroxidase Ahp1p, suggesting a role of urmylation in the oxidative stress response""",3.26E-16,1,1,932814.1444,1091941.989,1171059.674,1013867.783,1146785.083,1045895.024,1,1
"YDR178W SDH4 SGDID:S000002585, Chr IV from 817948-818493, Verified ORF, ""Membrane anchor subunit of succinate dehydrogenase (Sdh1p, Sdh2p, Sdh3p, Sdh4p), which couples the oxidation of succinate to the transfer of electrons to ubiquinone""",3.40E-16,1,1,,,,,,,0,0
"YBR041W FAT1 SGDID:S000000245, Chr II from 318266-320275, Verified ORF, ""Fatty acid transporter and very long-chain fatty acyl-CoA synthetase, may form a complex with Faa1p or Faa4p that imports and activates exogenous fatty acids""",3.42E-16,1,1,,,,,,,0,0
"YDR257C RKM4 SGDID:S000002665, Chr IV from 971471-969987, reverse complement, Verified ORF, ""Ribosomal lysine methyltransferase specific for monomethylation of Rpl42ap and Rpl42bp (lysine 55); nuclear SET-domain containing protein""",3.72E-16,2,1,,,,,,,0,0
"YDR391C YDR391C SGDID:S000002799, Chr IV from 1258049-1257351, reverse complement, Uncharacterized ORF, ""Putative protein of unknown function, possibly involved in zinc homeostasis; Bdf1p-dependent transcription induced by salt stress; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",3.79E-16,1,1,615712.8899,634406.9905,811466.5823,1026172.082,978552.7945,998349.6007,1,1
"YAL031C GIP4 SGDID:S000000029, Chr I from 87032-84750, reverse complement, Verified ORF, ""Cytoplasmic Glc7-interacting protein whose overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; potential Cdc28p substrate""",3.85E-16,1,1,,,,,,,0,0
"YOR006C YOR006C SGDID:S000005532, Chr XV from 338622-337681, reverse complement, Uncharacterized ORF, ""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",4.02E-16,1,1,,,,,,,0,0
"YLR147C SMD3 SGDID:S000004137, Chr XII from 434464-434159, reverse complement, Verified ORF, ""Core Sm protein Sm D3; part of heteroheptameric complex (with Smb1p, Smd1p, Smd2p, Sme1p, Smx3p, and Smx2p) that is part of the spliceosomal U1, U2, U4, and U5 snRNPs; homolog of human Sm D3""",4.56E-16,2,1,,,,,,,0,0
"YGL221C NIF3 SGDID:S000003189, Chr VII from 82291-81425, reverse complement, Verified ORF, ""Protein of unknown function, similar to Listeria monocytogenes major sigma factor (rpoD gene product); the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",4.59E-16,1,1,,,,,,,0,0
"YOL094C RFC4 SGDID:S000005454, Chr XV from 142555-141584, reverse complement, Verified ORF, ""Subunit of heteropentameric Replication factor C (RF-C), which is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen (PCNA) processivity factor for DNA polymerases delta and epsilon""",4.70E-16,2,1,,,,,,,0,0
"YDR098C GRX3 SGDID:S000002505, Chr IV from 645033-644176, reverse complement, Verified ORF, ""Hydroperoxide and superoxide-radical responsive glutathione-dependent oxidoreductase; monothiol glutaredoxin subfamily member along with Grx4p and Grx5p; protects cells from oxidative damage""",4.71E-16,5,1,2202526.052,1985637.266,1743305.072,1663055.979,1691865.835,1760669.23,4,1
"YDL111C RRP42 SGDID:S000002269, Chr IV from 264110-263313, reverse complement, Verified ORF, ""Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; has similarity to E. coli RNase PH and to human hRrp42p (EXOSC7)""",4.77E-16,2,2,,,,,,,0,0
"YNL265C IST1 SGDID:S000005209, Chr XIV from 145282-145256,145150-144281, reverse complement, Verified ORF, ""Protein with a positive role in the multivesicular body sorting pathway; functions and forms a complex with Did2p; recruitment to endosomes is mediated by the Vps2p-Vps24p subcomplex of ESCRT-III; also interacts with Vps4p""",4.88E-16,2,1,,,,,,,0,0
