Protein Description,Probability Score,PSMs,Unique Peptides,"TMT-130 Intensity 0 min","TMT-126 Intensity 30 min","TMT-127 Intensity 60 min","TMT-128 Intensity 90 min","TMT-129 Intensity 120 min","TMT-131 Intensity 240 min",Quantified PSMs,Quantified Unique Peptides
"YJL098W SAP185 SGDID:S000003634, Chr X from 242077-245253, Verified ORF, ""Protein that forms a complex with the Sit4p protein phosphatase and is required for its function; member of a family of similar proteins including Sap4p, Sap155p, and Sap190p""",8.68E-13,3,1,,,,,,,0,0
"YMR157C AIM36 SGDID:S000004766, Chr XIII from 572043-571276, reverse complement, Verified ORF, ""Protein of unknown function; null mutant displays reduced respiratory growth and elevated frequency of mitochondrial genome loss; the authentic, non-tagged protein is detected in purified mitochondria in high-throughput studies""",9.65E-13,1,1,,,,,,,0,0
"YCR086W CSM1 SGDID:S000000682, Chr III from 263389-263961, Verified ORF, ""Nucleolar protein that forms a complex with Lrs4p and then Mam1p at kinetochores during meiosis I to mediate accurate homolog segregation; required for condensin recruitment to the replication fork barrier site and rDNA repeat segregation""",9.67E-13,2,1,372667.0325,241407.7843,334764.6841,368118.5613,330569.4643,386803.4072,1,1
"YFR031C SMC2 SGDID:S000001927, Chr VI from 220094-216582, reverse complement, Verified ORF, ""Subunit of the condensin complex; essential SMC chromosomal ATPase family member that forms a complex with Smc4p to form the active ATPase; Smc2p/Smc4p complex binds DNA; required for clustering of tRNA genes at the nucleolus""",1.05E-12,1,1,-2657.051476,53454.62211,-5999.366929,60135.11722,-5066.141061,74626.77055,1,1
"YOL060C MAM3 SGDID:S000005421, Chr XV from 216137-214017, reverse complement, Verified ORF, ""Protein required for normal mitochondrial morphology, has similarity to hemolysins""",1.06E-12,1,1,,,,,,,0,0
"YDR079C-A TFB5 SGDID:S000007603, Chr IV from 603809-603591, reverse complement, Verified ORF, ""Component of the RNA polymerase II general transcription and DNA repair factor TFIIH; involved in transcription initiation and in nucleotide-excision repair; homolog of Chlamydomonas reinhardtii REX1-S protein involved in DNA repair""",1.07E-12,3,1,,,,,,,0,0
"YOR264W DSE3 SGDID:S000005790, Chr XV from 818865-820157, Verified ORF, ""Daughter cell-specific protein, may help establish daughter fate""",1.07E-12,3,1,,,,,,,0,0
"YMR048W CSM3 SGDID:S000004651, Chr XIII from 366980-367933, Verified ORF, ""Protein required for accurate chromosome segregation during meiosis""",1.11E-12,1,1,53638.48223,59173.84615,77588.22614,71035.21699,86360.49703,56119.77523,1,1
"YHR016C YSC84 SGDID:S000001058, Chr VIII from 138448-138402,138233-136874, reverse complement, Verified ORF, ""Actin-binding protein involved in bundling of actin filaments and endocytosis of actin cortical patches; activity stimulated by Las17p; contains SH3 domain similar to Rvs167p""",1.12E-12,18,6,,,,,,,0,0
"YDL006W PTC1 SGDID:S000002164, Chr IV from 439907-440752, Verified ORF, ""Type 2C protein phosphatase (PP2C); inactivates the osmosensing MAPK cascade by dephosphorylating Hog1p; mutation delays mitochondrial inheritance; deletion reveals defects in precursor tRNA splicing, sporulation and cell separation""",1.16E-12,1,1,,,,,,,0,0
"YLR435W TSR2 SGDID:S000004427, Chr XII from 1006375-1006992, Verified ORF, ""Protein with a potential role in pre-rRNA processing""",1.20E-12,2,1,547641.5321,621521.386,462642.1898,508129.9995,425423.4361,500703.9997,1,1
"YOR353C SOG2 SGDID:S000005880, Chr XV from 1000825-998450, reverse complement, Verified ORF, ""Key component of the RAM signaling network, required for proper cell morphogenesis and cell separation after mitosis""",1.24E-12,1,1,,,,,,,0,0
"YDR505C PSP1 SGDID:S000002913, Chr IV from 1459213-1456688, reverse complement, Verified ORF, ""Asn and gln rich protein of unknown function; high-copy suppressor of POL1 (DNA polymerase alpha) and partial suppressor of CDC2 (polymerase delta) and CDC6 (pre-RC loading factor) mutations; overexpression results in growth inhibition""",1.28E-12,5,1,,,,,,,0,0
"YPR127W YPR127W SGDID:S000006331, Chr XVI from 790079-791116, Verified ORF, ""Protein of unknown function, differentially expressed during alcoholic fermentation; expression activated by transcription factor YRM1/YOR172W; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",1.29E-12,2,2,1840721.132,2300771.121,2425398.536,2107245.791,2119249.741,1930050.874,1,1
"YKR056W TRM2 SGDID:S000001764, Chr XI from 549090-551009, Verified ORF, ""tRNA methyltransferase, 5-methylates the uridine residue at position 54 of tRNAs and may also have a role in tRNA stabilization or maturation; endo-exonuclease with a role in DNA repair""",1.30E-12,1,1,,,,,,,0,0
"YBL013W FMT1 SGDID:S000000109, Chr II from 202059-203264, Verified ORF, ""Methionyl-tRNA formyltransferase, catalyzes the formylation of initiator Met-tRNA in mitochondria; potential Cdc28p substrate""",1.38E-12,3,1,,,,,,,0,0
"YDR268W MSW1 SGDID:S000002676, Chr IV from 1004001-1005140, Verified ORF, ""Mitochondrial tryptophanyl-tRNA synthetase""",1.41E-12,2,1,,,,,,,0,0
"YLR055C SPT8 SGDID:S000004045, Chr XII from 253081-251273, reverse complement, Verified ORF, ""Subunit of the SAGA transcriptional regulatory complex but not present in SAGA-like complex SLIK/SALSA, required for SAGA-mediated inhibition at some promoters""",1.43E-12,2,1,0,0,0,0,0,0,1,1
"YBR016W YBR016W SGDID:S000000220, Chr II from 270247-270633, Uncharacterized ORF, ""Plasma membrane protein of unknown function, predicted to be palmitoylated; has similarity to hydrophilins, which are hydrophilic, glycine-rich proteins involved in the adaptive response to hyperosmotic conditions""",1.45E-12,3,1,81555.9958,120498.7125,59254.64722,109582.1916,73163.55832,85414.20644,1,1
"YBL098W BNA4 SGDID:S000000194, Chr II from 39142-40524, Verified ORF, ""Kynurenine 3-mono oxygenase, required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p; putative therapeutic target for Huntington disease""",1.48E-12,1,1,,,,,,,0,0
"YLR357W RSC2 SGDID:S000004349, Chr XII from 841330-843999, Verified ORF, ""Component of the RSC chromatin remodeling complex; required for expression of mid-late sporulation-specific genes; involved in telomere maintenance""",1.49E-12,1,1,,,,,,,0,0
"YJR041C URB2 SGDID:S000003802, Chr X from 513755-510231, reverse complement, Verified ORF, ""Nucleolar protein required for normal metabolism of the rRNA primary transcript, proposed to be involved in ribosome biogenesis""",1.56E-12,1,1,,,,,,,0,0
"YHR077C NMD2 SGDID:S000001119, Chr VIII from 255758-255753,255639-252376, reverse complement, Verified ORF, ""Protein involved in the nonsense-mediated mRNA decay (NMD) pathway; interacts with Nam7p and Upf3p; involved in telomere maintenance""",1.57E-12,2,2,,,,,,,0,0
"YML042W CAT2 SGDID:S000004506, Chr XIII from 192788-194800, Verified ORF, ""Carnitine acetyl-CoA transferase present in both mitochondria and peroxisomes, transfers activated acetyl groups to carnitine to form acetylcarnitine which can be shuttled across membranes""",1.58E-12,1,1,,,,,,,0,0
"YDR246W TRS23 SGDID:S000002654, Chr IV from 954285-954944, Verified ORF, ""One of 10 subunits of the transport protein particle (TRAPP) complex of the cis-Golgi which mediates vesicle docking and fusion; involved in endoplasmic reticulum (ER) to Golgi membrane traffic; human homolog is TRAPPC4""",1.81E-12,1,1,,,,,,,0,0
"YJR010W MET3 SGDID:S000003771, Chr X from 456231-457766, Verified ORF, ""ATP sulfurylase, catalyzes the primary step of intracellular sulfate activation, essential for assimilatory reduction of sulfate to sulfide, involved in methionine metabolism""",1.84E-12,4,1,3466044.07,3444301.092,3868583.617,3748267.097,3900642.638,3550286.398,2,1
"YML112W CTK3 SGDID:S000004580, Chr XIII from 45063-45953, Verified ORF, ""Gamma subunit of C-terminal domain kinase I (CTDK-I), which phosphorylates both RNA pol II subunit Rpo21p to affect transcription and pre-mRNA 3' end processing, and ribosomal protein Rps2p to increase translational fidelity""",1.85E-12,1,1,,,,,,,0,0
"YDR198C RKM2 SGDID:S000002606, Chr IV from 853970-852531, reverse complement, Verified ORF, ""Ribosomal protein lysine methyltransferase, responsible for trimethylation of the lysine residue at position 3 of Rpl12Ap and Rpl12Bp""",1.90E-12,5,1,149376.8781,148782.0186,174506.0538,150367.0762,130972.6111,150578.2038,2,1
"YBL018C POP8 SGDID:S000000114, Chr II from 186477-186431,186355-186001, reverse complement, Verified ORF, ""Subunit of both RNase MRP, which cleaves pre-rRNA, and nuclear RNase P, which cleaves tRNA precursors to generate mature 5' ends""",1.90E-12,2,1,,,,,,,0,0
"YJR083C ACF4 SGDID:S000003843, Chr X from 583529-582600, reverse complement, Verified ORF, ""Protein of unknown function, computational analysis of large-scale protein-protein interaction data suggests a possible role in actin cytoskeleton organization; potential Cdc28p substrate""",2.03E-12,2,1,,,,,,,0,0
"YLR383W SMC6 SGDID:S000004375, Chr XII from 885288-888632, Verified ORF, ""Protein involved in structural maintenance of chromosomes; essential subunit of Mms21-Smc5-Smc6 complex; required for growth, DNA repair, interchromosomal and sister chromatid recombination; homologous to S. pombe rad18""",2.15E-12,1,1,,,,,,,0,0
"YFR041C ERJ5 SGDID:S000001937, Chr VI from 238242-237355, reverse complement, Verified ORF, ""Type I membrane protein with a J domain is required to preserve the folding capacity of the endoplasmic reticulum; loss of the non-essential ERJ5 gene leads to a constitutively induced unfolded protein response""",2.21E-12,2,1,360025.8584,374407.0101,333145.1199,355063.2915,446859.0664,395801.762,1,1
"YKL110C KTI12 SGDID:S000001593, Chr XI from 229524-228583, reverse complement, Verified ORF, ""Protein that plays a role, with Elongator complex, in modification of wobble nucleosides in tRNA; involved in sensitivity to G1 arrest induced by zymocin; interacts with chromatin throughout the genome; also interacts with Cdc19p""",2.23E-12,6,1,-2417.141195,50349.2746,52396.85713,-5161.786829,171.1255273,65257.45053,2,1
"YPL178W CBC2 SGDID:S000006099, Chr XVI from 212157-212783, Verified ORF, ""Small subunit of the heterodimeric cap binding complex that also contains Sto1p, component of the spliceosomal commitment complex; interacts with Npl3p, possibly to package mRNA for export from the nucleus; contains an RNA-binding motif""",2.35E-12,8,1,12945100.1,13732029.62,13787086.87,13312564.2,13506976.8,12942410.94,7,1
"YLR440C SEC39 SGDID:S000004432, Chr XII from 1017694-1015565, reverse complement, Verified ORF, ""Protein of unknown function proposed to be involved in protein secretion; interacts with Dsl1p and localizes to the ER and nuclear envelope""",2.45E-12,1,1,,,,,,,0,0
"YJR118C ILM1 SGDID:S000003879, Chr X from 644091-643480, reverse complement, Verified ORF, ""Protein of unknown function; may be involved in mitochondrial DNA maintenance; required for slowed DNA synthesis-induced filamentous growth""",2.54E-12,8,1,0,0,0,0,0,0,2,1
"YML011C RAD33 SGDID:S000004472, Chr XIII from 247428-246895, reverse complement, Verified ORF, ""Protein involved in nucleotide excision repair; green fluorescent protein (GFP)-fusion protein localizes to the nucleus""",2.66E-12,1,1,,,,,,,0,0
"YNL022C YNL022C SGDID:S000004967, Chr XIV from 592900-591428, reverse complement, Uncharacterized ORF, ""Putative cytosine 5-methyltransferase, contains seven beta-strand methyltransferase motif similar to NOP2/YNL061W; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; predicted to be involved in ribosome biogenesis""",2.68E-12,1,1,,,,,,,0,0
"YAL046C AIM1 SGDID:S000000044, Chr I from 57386-57030, reverse complement, Verified ORF, ""Protein involved in mitochondrial function or organization; null mutant displays elevated frequency of mitochondrial genome loss""",2.75E-12,1,1,,,,,,,0,0
"YDR301W CFT1 SGDID:S000002709, Chr IV from 1063349-1067422, Verified ORF, ""RNA-binding subunit of the mRNA cleavage and polyadenylation factor; involved in poly(A) site recognition and required for both pre-mRNA cleavage and polyadenylation, 51% sequence similarity with mammalian AAUAA-binding subunit of CPSF""",2.88E-12,3,1,,,,,,,0,0
"YER081W SER3 SGDID:S000000883, Chr V from 322682-324091, Verified ORF, ""3-phosphoglycerate dehydrogenase, catalyzes the first step in serine and glycine biosynthesis; isozyme of Ser33p""",2.90E-12,47,8,,,,,,,0,0
"YGR060W ERG25 SGDID:S000003292, Chr VII from 610568-611497, Verified ORF, ""C-4 methyl sterol oxidase, catalyzes the first of three steps required to remove two C-4 methyl groups from an intermediate in ergosterol biosynthesis; mutants accumulate the sterol intermediate 4,4-dimethylzymosterol""",3.01E-12,2,1,,,,,,,0,0
"YGR179C OKP1 SGDID:S000003411, Chr VII from 854900-853680, reverse complement, Verified ORF, ""Outer kinetochore protein, required for accurate mitotic chromosome segregation; component of the kinetochore sub-complex COMA (Ctf19p, Okp1p, Mcm21p, Ame1p) that functions as a platform for kinetochore assembly""",3.24E-12,2,1,,,,,,,0,0
"YMR272C SCS7 SGDID:S000004885, Chr XIII from 810776-809622, reverse complement, Verified ORF, ""Sphingolipid alpha-hydroxylase, functions in the alpha-hydroxylation of sphingolipid-associated very long chain fatty acids, has both cytochrome b5-like and hydroxylase/desaturase domains, not essential for growth""",3.30E-12,1,1,,,,,,,0,0
"YJL207C LAA1 SGDID:S000003743, Chr X from 47433-41389, reverse complement, Verified ORF, ""AP-1 accessory protein; colocalizes with clathrin to the late-Golgi apparatus; involved in TGN-endosome transport; physically interacts with AP-1; similar to the mammalian p200; may interact with ribosomes; YJL207C is a non-essential gene""",3.55E-12,1,1,,,,,,,0,0
"YGL071W AFT1 SGDID:S000003039, Chr VII from 372015-374087, Verified ORF, ""Transcription factor involved in iron utilization and homeostasis; binds the consensus site PyPuCACCCPu and activates the expression of target genes in response to changes in iron availability""",3.66E-12,1,1,,,,,,,0,0
"YBR038W CHS2 SGDID:S000000242, Chr II from 311897-314788, Verified ORF, ""Chitin synthase II, requires activation from zymogenic form in order to catalyze the transfer of N-acetylglucosamine (GlcNAc) to chitin; required for the synthesis of chitin in the primary septum during cytokinesis""",3.91E-12,2,1,,,,,,,0,0
"YAR027W UIP3 SGDID:S000000075, Chr I from 183764-184471, Verified ORF, ""Putative integral membrane protein of unknown function; interacts with Ulp1p at the nuclear periphery; member of DUP240 gene family""",4.09E-12,2,1,,,,,,,0,0
"YMR277W FCP1 SGDID:S000004890, Chr XIII from 820255-822453, Verified ORF, ""Carboxy-terminal domain (CTD) phosphatase, essential for dephosphorylation of the repeated C-terminal domain of the RNA polymerase II large subunit (Rpo21p)""",4.21E-12,4,1,,,,,,,0,0
"YOR148C SPP2 SGDID:S000005674, Chr XV from 609198-608641, reverse complement, Verified ORF, ""Essential protein that promotes the first step of splicing and is required for the final stages of spliceosome maturation; interacts with Prp2p, which may release Spp2p from the spliceosome following the first cleavage reaction""",4.22E-12,1,1,,,,,,,0,0
"YNL236W SIN4 SGDID:S000005180, Chr XIV from 206931-209855, Verified ORF, ""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; contributes to both postive and negative transcriptional regulation; dispensible for basal transcription""",4.68E-12,3,1,,,,,,,0,0
"YIL061C SNP1 SGDID:S000001323, Chr IX from 245556-244654, reverse complement, Verified ORF, ""Component of U1 snRNP required for mRNA splicing via spliceosome; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein""",4.92E-12,1,1,,,,,,,0,0
"YGL151W NUT1 SGDID:S000003119, Chr VII from 217529-220927, Verified ORF, ""Component of the RNA polymerase II mediator complex, which is required for transcriptional activation and also has a role in basal transcription""",4.96E-12,1,1,,,,,,,0,0
"YBR122C MRPL36 SGDID:S000000326, Chr II from 484497-483964, reverse complement, Verified ORF, ""Mitochondrial ribosomal protein of the large subunit; overproduction suppresses mutations in the COX2 leader peptide-encoding region""",4.96E-12,2,1,,,,,,,0,0
"YBL061C SKT5 SGDID:S000000157, Chr II from 107408-105318, reverse complement, Verified ORF, ""Activator of Chs3p (chitin synthase III), recruits Chs3p to the bud neck via interaction with Bni4p; has similarity to Shc1p, which activates Chs3p during sporulation""",5.47E-12,2,1,,,,,,,0,0
"YHR132W-A YHR132W-A SGDID:S000007496, Chr VIII from 370057-370452, Uncharacterized ORF, ""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; protein abundance is decreased upon intracellular iron depletion""",5.73E-12,3,1,2922499.029,3498536.101,3155163.527,2864820.703,2650811.815,2341766.022,2,1
"YGR084C MRP13 SGDID:S000003316, Chr VII from 648146-647127, reverse complement, Verified ORF, ""Mitochondrial ribosomal protein of the small subunit""",5.95E-12,3,1,60872.39509,65139.09904,-6334.178365,291.2358458,-1325.517838,52154.31745,2,1
"YNL197C WHI3 SGDID:S000005141, Chr XIV from 269594-267609, reverse complement, Verified ORF, ""RNA binding protein that sequesters CLN3 mRNA in cytoplasmic foci; cytoplasmic retention factor for Cdc28p and associated cyclins; regulates cell fate and dose-dependently regulates the critical cell size required for passage through Start""",6.23E-12,1,1,1357198.142,1286464.057,1412814.641,1470232.024,1422160.758,1231955.291,1,1
"YGR040W KSS1 SGDID:S000003272, Chr VII from 575402-576508, Verified ORF, ""Mitogen-activated protein kinase (MAPK) involved in signal transduction pathways that control filamentous growth and pheromone response; the KSS1 gene is nonfunctional in S288C strains and functional in W303 strains""",6.85E-12,1,1,,,,,,,0,0
"YAL031C GIP4 SGDID:S000000029, Chr I from 87032-84750, reverse complement, Verified ORF, ""Cytoplasmic Glc7-interacting protein whose overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; potential Cdc28p substrate""",6.91E-12,2,1,-3788.430116,-535.9831017,57652.79751,51701.41088,-4658.071772,105156.1856,2,1
"YPR121W THI22 SGDID:S000006325, Chr XVI from 778579-780297, Verified ORF, ""Protein with similarity to hydroxymethylpyrimidine phosphate kinases; member of a gene family with THI20 and THI21; not required for thiamine biosynthesis""",8.28E-12,1,1,,,,,,,0,0
"YOR174W MED4 SGDID:S000005700, Chr XV from 658748-659602, Verified ORF, ""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation""",8.37E-12,2,1,,,,,,,0,0
"YKL061W YKL061W SGDID:S000001544, Chr XI from 325415-325756, Uncharacterized ORF, ""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endosome""",8.58E-12,1,1,,,,,,,0,0
"YLR199C PBA1 SGDID:S000004189, Chr XII from 548771-548766,548679-547855, reverse complement, Verified ORF, ""Protein involved in 20S proteasome assembly; forms a heterodimer with Add66p that binds to proteasome precursors; similar to human PAC1 constituent of the PAC1-PAC2 complex involved in proteasome assembly""",8.76E-12,3,1,,,,,,,0,0
"YHR097C YHR097C SGDID:S000001139, Chr VIII from 298612-298488,298363-297388, reverse complement, Uncharacterized ORF, ""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and the nucleus""",9.26E-12,1,1,,,,,,,0,0
"YNL246W VPS75 SGDID:S000005190, Chr XIV from 185461-185492,185588-186350, Verified ORF, ""NAP family histone chaperone; binds to histones and Rtt109p, stimulating histone acetyltransferase activity; possesses nucleosome assembly activity in vitro; proposed role in vacuolar protein sorting and in double-strand break repair""",9.28E-12,3,1,,,,,,,0,0
"YOL077W-A ATP19 SGDID:S000007339, Chr XV from 185438-185644, Verified ORF, ""Subunit k of the mitochondrial F1F0 ATP synthase, which is a large enzyme complex required for ATP synthesis; associated only with the dimeric form of ATP synthase""",9.41E-12,2,1,,,,,,,0,0
"YMR267W PPA2 SGDID:S000004880, Chr XIII from 801771-802703, Verified ORF, ""Mitochondrial inorganic pyrophosphatase, required for mitochondrial function and possibly involved in energy generation from inorganic pyrophosphate""",9.69E-12,1,1,,,,,,,0,0
"YBL054W TOD6 SGDID:S000000150, Chr II from 117592-119169, Verified ORF, ""Protein involved in rRNA and ribosome biogenesis; binds polymerase A and C motif; subunit of the RPD3L histone deacetylase complex; similar to Dot6p; contains chromatin specific SANT domain""",9.95E-12,2,1,,,,,,,0,0
"YCL042W YCL042W SGDID:S000000547, Chr III from 50584-50943, Uncharacterized ORF, ""Putative protein of unknown function; epitope-tagged protein localizes to the cytoplasm""",9.99E-12,4,1,5914120.317,5844403.572,7957054.714,7682731.494,7822922.103,6866754.886,4,1
"YNR023W SNF12 SGDID:S000005306, Chr XIV from 670420-672120, Verified ORF, ""73 kDa subunit of the SWI/SNF chromatin remodeling complex involved in transcriptional regulation; homolog of Rsc6p subunit of the RSC chromatin remodeling complex; deletion mutants are temperature-sensitive""",1.01E-11,1,1,,,,,,,0,0
"YAL029C MYO4 SGDID:S000000027, Chr I from 92271-87856, reverse complement, Verified ORF, ""One of two type V myosin motors (along with MYO2) involved in actin-based transport of cargos; required for mRNA transport, including ASH1 mRNA, and facilitating the growth and movement of ER tubules into the growing bud along with She3p""",1.03E-11,4,2,,,,,,,0,0
"YKL025C PAN3 SGDID:S000001508, Chr XI from 391922-389883, reverse complement, Verified ORF, ""Essential subunit of the Pan2p-Pan3p poly(A)-ribonuclease complex, which acts to control poly(A) tail length and regulate the stoichiometry and activity of postreplication repair complexes""",1.10E-11,1,1,,,,,,,0,0
"YHL003C LAG1 SGDID:S000000995, Chr VIII from 101879-100644, reverse complement, Verified ORF, ""Ceramide synthase component, involved in synthesis of ceramide from C26(acyl)-coenzyme A and dihydrosphingosine or phytosphingosine, functionally equivalent to Lac1p""",1.12E-11,1,1,204789.2154,337255.4622,386669.6431,285391.5871,273135.9009,264419.0011,1,1
"YPL274W SAM3 SGDID:S000006195, Chr XVI from 22938-24701, Verified ORF, ""High-affinity S-adenosylmethionine permease, required for utilization of S-adenosylmethionine as a sulfur source; has similarity to S-methylmethionine permease Mmp1p""",1.17E-11,1,1,1067520.876,836267.2491,933405.0823,946840.0198,907369.4873,889684.738,1,1
"YOR377W ATF1 SGDID:S000005904, Chr XV from 1046224-1047801, Verified ORF, ""Alcohol acetyltransferase with potential roles in lipid and sterol metabolism; responsible for the major part of volatile acetate ester production during fermentation""",1.20E-11,1,1,,,,,,,0,0
"YEL052W AFG1 SGDID:S000000778, Chr V from 56571-58100, Verified ORF, ""Conserved protein that may act as a chaperone in the degradation of misfolded or unassembled cytochrome c oxidase subunits; localized to matrix face of the mitochondrial inner membrane; member of the AAA family but lacks a protease domain""",1.20E-11,1,1,,,,,,,0,0
"YOR006C YOR006C SGDID:S000005532, Chr XV from 338622-337681, reverse complement, Uncharacterized ORF, ""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",1.25E-11,1,1,,,,,,,0,0
"YCL026C-B HBN1 SGDID:S000007548, Chr III from 73986-73405, reverse complement, Uncharacterized ORF, ""Putative protein of unknown function; similar to bacterial nitroreductases; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; protein becomes insoluble upon intracellular iron depletion""",1.36E-11,2,1,153846.8899,167408.5714,203878.0191,124806.765,138948.9455,115402.6426,1,1
"YER041W YEN1 SGDID:S000000843, Chr V from 232460-234739, Verified ORF, ""Holliday junction resolvase; homolog of human GEN1 and has similarity to S. cerevisiae endonuclease Rth1p; potentially phosphorylated by Cdc28p""",1.41E-11,6,1,1275445.903,1429934.233,1414650.184,1310428.787,1353145.213,1160521.409,3,1
"YJR010C-A SPC1 SGDID:S000003770, Chr X from 458353-458069, reverse complement, Verified ORF, ""Subunit of the signal peptidase complex (SPC), which cleaves the signal sequence from proteins targeted to the endoplasmic reticulum (ER), homolog of the SPC12 subunit of mammalian signal peptidase complex""",1.57E-11,3,1,,,,,,,0,0
"YER142C MAG1 SGDID:S000000944, Chr V from 456031-455141, reverse complement, Verified ORF, ""3-methyl-adenine DNA glycosylase involved in protecting DNA against alkylating agents; initiates base excision repair by removing damaged bases to create abasic sites that are subsequently repaired""",1.66E-11,1,1,,,,,,,0,0
"YOL032W OPI10 SGDID:S000005392, Chr XV from 265430-266170, Verified ORF, ""Protein with a possible role in phospholipid biosynthesis, based on inositol-excreting phenotype of the null mutant and its suppression by exogenous choline""",1.69E-11,1,1,,,,,,,0,0
"YMR298W LIP1 SGDID:S000004913, Chr XIII from 863818-864270, Verified ORF, ""Ceramide synthase subunit; single-span ER membrane protein associated with Lag1p and Lac1p and required for ceramide synthase activity, null mutant grows extremely slowly and is defective in ceramide synthesis""",1.75E-11,3,1,,,,,,,0,0
"YJL011C RPC17 SGDID:S000003548, Chr X from 414763-414278, reverse complement, Verified ORF, ""RNA polymerase III subunit C17; physically interacts with C31, C11, and TFIIIB70; may be involved in the recruitment of pol III by the preinitiation complex""",1.77E-11,2,1,,,,,,,0,0
"YDL063C YDL063C SGDID:S000002221, Chr IV from 340134-338272, reverse complement, Uncharacterized ORF, ""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; predicted to be involved in ribosome biogenesis""",1.79E-11,3,1,,,,,,,0,0
"YER095W RAD51 SGDID:S000000897, Chr V from 349976-351178, Verified ORF, ""Strand exchange protein, forms a helical filament with DNA that searches for homology; involved in the recombinational repair of double-strand breaks in DNA during vegetative growth and meiosis; homolog of Dmc1p and bacterial RecA protein""",1.88E-11,1,1,,,,,,,0,0
"YGR033C TIM21 SGDID:S000003265, Chr VII from 554971-554252, reverse complement, Verified ORF, ""Constituent of the mitochondrial inner membrane presequence translocase (TIM23 complex); may regulate protein import by binding to both the translocase of the outer membrane (TOM) and presequence-associated motor (PAM) complexes""",1.91E-11,2,1,1400683.983,1560786.945,1558967.116,1280342.505,1359252.978,1390720.892,1,1
"YCR095C OCA4 SGDID:S000000691, Chr III from 289255-288167, reverse complement, Uncharacterized ORF, ""Cytoplasmic protein required for replication of Brome mosaic virus in S. cerevisiae, which is a model system for studying replication of positive-strand RNA viruses in their natural hosts""",1.98E-11,1,1,,,,,,,0,0
"YNL297C MON2 SGDID:S000005241, Chr XIV from 76583-71673, reverse complement, Verified ORF, ""Peripheral membrane protein with a role in endocytosis and vacuole integrity, interacts with Arl1p and localizes to the endosome; member of the Sec7p family of proteins""",2.07E-11,1,1,,,,,,,0,0
"YLR071C RGR1 SGDID:S000004061, Chr XII from 278627-275379, reverse complement, Verified ORF, ""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for glucose repression, HO repression, RME1 repression and sporulation""",2.11E-11,1,1,,,,,,,0,0
"YBR261C TAE1 SGDID:S000000465, Chr II from 735525-734827, reverse complement, Verified ORF, ""Putative S-adenosylmethionine-dependent methyltransferase of the seven beta-strand family; has a role in protein synthesis; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YBR261C is not an essential gene""",2.20E-11,2,1,-1.173982685,67687.38069,-6584.010415,345.461398,1.016196602,0.064058978,1,1
"YHR076W PTC7 SGDID:S000001118, Chr VIII from 251103-251157,251251-252227, Verified ORF, ""Mitochondrially localized type 2C protein phosphatase; expression induced by growth on ethanol and by sustained osmotic stress; possible role in carbon source utilization in low oxygen environments""",2.40E-11,1,1,,,,,,,0,0
"YEL056W HAT2 SGDID:S000000782, Chr V from 47168-48373, Verified ORF, ""Subunit of the Hat1p-Hat2p histone acetyltransferase complex; required for high affinity binding of the complex to free histone H4, thereby enhancing Hat1p activity; similar to human RbAp46 and 48; has a role in telomeric silencing""",2.52E-11,1,1,,,,,,,0,0
"YKL137W CMC1 SGDID:S000001620, Chr XI from 185962-186297, Verified ORF, ""Evolutionarily conserved copper-binding protein of the mitochondrial inner membrane, may be involved in delivering copper from the matrix to the cytochrome c oxidase complex; contains a twin CX9C motif""",2.53E-11,3,1,314565.2634,306924.8935,354603.0737,359854.2368,315636.1221,426117.1386,1,1
"YOR067C ALG8 SGDID:S000005593, Chr XV from 453464-451731, reverse complement, Verified ORF, ""Glucosyl transferase, involved in N-linked glycosylation; adds glucose to the dolichol-linked oligosaccharide precursor prior to transfer to protein during lipid-linked oligosaccharide biosynthesis; similar to Alg6p""",2.75E-11,1,1,,,,,,,0,0
